,ID,resId,title
822,822,822,Sea to Sky Restaurant
823,823,823,Geo Cider
824,824,824,The Watershed Grill
825,825,825,Essence of India
826,826,826,Pepe's Chophouse & Seafood
827,827,827,Sunny Chibas
828,828,828,Howe Sound Brew Pub
829,829,829,Naked Lunch
830,830,830,Timberwolf Restaurant
831,831,831,Artista Espresso Shop
832,832,832,Chef Big D's
833,833,833,Kululu Cafe
834,834,834,2 Chill Gelato
835,835,835,Lil Chef Bistro
836,836,836,The Rock Bar and Grill
837,837,837,Green Olive Market & Cafe
838,838,838,Caffe Garibaldi
839,839,839,The Salted Vine Kitchen + Bar
840,840,840,Backcountry Brewing
841,841,841,Pizzalicious 
842,842,842,Oryzae
843,843,843,Wildmans Family Dining & Lounge
844,844,844,Boondocks
845,845,845,Lac des Roches Restaurant
846,846,846,Lac Des Roches Resort Restaurant
847,847,847,Seahorses Cafe
848,848,848,3rd St Cafe
849,849,849,Odyssia Steak House
850,850,850,Sabhai Thai Restaurant Ltd
851,851,851,Woodshed Pizza
852,852,852,Fresh Cup Roastery Cafe
853,853,853,Homestead Cafe
854,854,854,Cafe Zanzibar
855,855,855,Mosi Bakery Cafe
856,856,856,The Village
857,857,857,Fireside Grill
858,858,858,Sabhai Thai
859,859,859,Plowshare Cafe
860,860,860,Sassy's
861,861,861,Bill Mattick's Restaurant
862,862,862,Red Brick Cafe
863,863,863,JJ's Coffee House
864,864,864,The Roost
865,865,865,La Pignatta
866,866,866,Red Barn Market
867,867,867,Alexander's Coffee
868,868,868,Elk Lake Restaurant
869,869,869,Charles Dickens Pub
870,870,870,Spinnakers On the Fly
871,871,871,The Fickle Fig Farm Market
872,872,872,Brentwood Bay Brewskys Taphouse
873,873,873,Beauregard Cafe & Provisions
874,874,874,900 Degrees
875,875,875,Maria's Souvlaki Greek Restaurant
876,876,876,Dakota Cafe
877,877,877,Georgia Cafe
878,878,878,Good Fortune Restaurant
879,879,879,Waddling Dog Bar & Grill
880,880,880,Chuck's Burger Bar
881,881,881,RnR Diner
882,882,882,Fraser Orr Butcher
883,883,883,Melinda's Biscotti
884,884,884,The Farmer's Daughter
885,885,885,Tonolli's Deli
886,886,886,Bagel Oasis Cafe
887,887,887,Taste of Tokyo
888,888,888,The Pub at Brentwood Bay Resort
889,889,889,Baan Thai Wok & Bar
890,890,890,Fresh Cup Cafe at YYJ
891,891,891,The Arbutus Room at Brentwood Bay Resort & Spa
892,892,892,Charlotte and the Quail
893,893,893,Politano Cafe
894,894,894,Brentwood Bay Village Empourium
895,895,895,Orient Restaurant
896,896,896,Keating Bistro
897,897,897,Fish on Fifth
898,898,898,Wai Heung Restaurant
899,899,899,Sidney Harbour Chinese Restaurant
900,900,900,Rumrunner Pub
901,901,901,The Surly Mermaid
902,902,902,Mariner Pizza
903,903,903,Prairie Inn Neighbourhood Pub
904,904,904,The Dining Room Restaurant - Butchart Gardens
905,905,905,Bevan Bistro
906,906,906,Five and Dime
907,907,907,Censai Roll
908,908,908,Malahat Chalet & Bakery
909,909,909,Smitty's Family Restaurant
910,910,910,Blue Poppy Restaurant
911,911,911,Whitespot Central Saanich
912,912,912,Fresh Tandoori Flavour Indian Bistro
913,913,913,The Pier Bistro
914,914,914,Fish O Chips
915,915,915,Fresh CUp Coffee House
916,916,916,Sea Glass Waterfront Grill
917,917,917,Q Pizza
918,918,918,Beach House Restaurant
919,919,919,Blue's Bayou Cafe
920,920,920,Mary's Bleue Moon Cafe
921,921,921,Dragon Roll and Sushi Market
922,922,922,Serious Coffee Sidney
923,923,923,J Kitchen Korean & Japanese Restaurant
924,924,924,Boondocks Restaurant
925,925,925,Med Grill
926,926,926,Deep Cove Chalet
927,927,927,Taco Shell
928,928,928,Romeo's
929,929,929,Keating Coffee
930,930,930,Alpina Restaurant at Villa Eyrie Resort
931,931,931,Satellite Fish Co Ltd
932,932,932,Peninsula Pizza
933,933,933,Bridgemans Bistro
934,934,934,The Stonehouse Restaurant & Pub
935,935,935,Salty's Fish & Chips
936,936,936,Keating Pizza
937,937,937,Adrienne's Tea Garden
938,938,938,Harvest Rd.
939,939,939,Beacon Landing Restaurant and Pub
940,940,940,Unsworth Vineyards Restaurant
941,941,941,Maple Palace
942,942,942,Adrienne's Restaurant & Tea Garden
943,943,943,Quince Cafe & Ice Cream
944,944,944,Artisan Bistro
945,945,945,Spitfire Grill Restaurant
946,946,946,Sidney Bakery
947,947,947,Thai Corner
948,948,948,Crooked Goose Bistro
949,949,949,Beacon Cafe
950,950,950,Campo Marina Restaurant Ltd
951,951,951,Roberto's Gelato
952,952,952,Gold Pan Cafe
953,953,953,Prospector Pub - Rock Creek Hotel
954,954,954,Nk'Mip Cellars Patio Restaurant
955,955,955,Jojo's Cafe
956,956,956,Rock Creek Petro-Can
957,957,957,Su Casa Mexican Cafe
958,958,958,Rock Creek Trading Post & Cafe
959,959,959,West Coast Food House
960,960,960,The Brew Coffee House
961,961,961,That Extra Touch Roadside
962,962,962,Crown & Anchor
963,963,963,Ship & Shore Marine
964,964,964,Tidal Taco Shack
965,965,965,Henry's Kitchen
966,966,966,West Coast Breeze Food Truck
967,967,967,Micky J's
968,968,968,Elsa's Artisan Bakery
969,969,969,Nicholini's Pizza
970,970,970,Lighthouse Restaurant
971,971,971,Fanny Bay Inn
972,972,972,Black Bird Schnitzel Haus
973,973,973,Sandbar Cafe
974,974,974,The Bean Counter Cafe
975,975,975,Bayshore Resort Restaurant
976,976,976,Be Teased
977,977,977,The Log N' Hearth Restaurant
978,978,978,Chinese Garden Restaurant
979,979,979,Stratis Mediterranean Grill
980,980,980,Log'n Hearth Dining
981,981,981,Spinnaker Cafe
982,982,982,Bay Side
983,983,983,Home Restaurant
984,984,984,Duffers Den Restaurant & Lounge
985,985,985,Ecotreats
986,986,986,BB Steamers Coffee Co.
987,987,987,Paradise Pizza
988,988,988,Finz Bar and Grill
989,989,989,The Scotch Creek Hub
990,990,990,Bayside Marina & Grill
991,991,991,Frankie's Pizza Take Out
992,992,992,Gladstone Brewing Company
993,993,993,Yellow Deli and Common Ground Bakery
994,994,994,Bisque Restaurant
995,995,995,Hot Chocolates
996,996,996,Atlas Cafe
997,997,997,Eats & Treats (Merville Cafe)
998,998,998,Wild Blueberry Gourmet Eats
999,999,999,Courtenay Country Market
1000,1000,1000,Black Creek Diner
1001,1001,1001,Fisherman's Lodge Pub
1002,1002,1002,Yiamas
1003,1003,1003,Locals Restaurant at the Old House
1004,1004,1004,The Hen and Hog Cafe
1005,1005,1005,Pete's House Restaurant
1006,1006,1006,Canyon Alpine Motel Cafe
1007,1007,1007,Fat Jack's Homestyle Diner and Pub
1008,1008,1008,Old Towne Inne Chuckwagon Bar & Grill
1009,1009,1009,J B's Drive-In
1010,1010,1010,Husky
1011,1011,1011,Saddle Mountain Restaurant
1012,1012,1012,The Grill
1013,1013,1013,Powder Max Dining Room
1014,1014,1014,Cocoa West Chocolatier
1015,1015,1015,Montgomery's Grill
1016,1016,1016,Olive & Anchor
1017,1017,1017,Seaside Village Cafe
1018,1018,1018,Smoke On The Water BBQ Shack
1019,1019,1019,Blenz Coffee
1020,1020,1020,Ruddy Cafe
1021,1021,1021,Bowen Sushi
1022,1022,1022,The Truffle House & Cafe
1023,1023,1023,Branch & Butter
1024,1024,1024,Butter Lane Bake Shop & Tea House
1025,1025,1025,Bowen Island Roasting Company
1026,1026,1026,The Village Baker Cafe
1027,1027,1027,Pugi's Pizza
1028,1028,1028,Rustique Bistro
1029,1029,1029,Troll's Restaurant
1030,1030,1030,Horseshoe Bay Restaurant
1031,1031,1031,Troller Ale House
1032,1032,1032,The Snug Cafe
1033,1033,1033,The Lookout
1034,1034,1034,Artisan Eats
1035,1035,1035,Berry's Frozen Yogurt & Ice
1036,1036,1036,Doc Morgan's Marina Pub & Restaurant
1037,1037,1037,Hugos
1038,1038,1038,Bay Moorings
1039,1039,1039,Pastameli's
1040,1040,1040,Barcelona Tapas & Wine Bar
1041,1041,1041,Alderwood Farm
1042,1042,1042,The Good Karma Cafe
1043,1043,1043,Flour Bakery
1044,1044,1044,Tuscany
1045,1045,1045,Bowen Island Pub
1046,1046,1046,Lakeside Grille
1047,1047,1047,Barn Nork Thai Cuisine
1048,1048,1048,Library Square Blenz
1049,1049,1049,Lion Hot Pot
1050,1050,1050,Falafel Cafe
1051,1051,1051,Grand Palace
1052,1052,1052,Toyama Express
1053,1053,1053,Shang Noodle House
1054,1054,1054,Hemisphere North Restaurant
1055,1055,1055,Paliotti's Italian Restaurant
1056,1056,1056,Bellaggio Convention Late Night Music
1057,1057,1057,Café 8
1058,1058,1058,Oriental Kitchen
1059,1059,1059,Top Shanghai Cuisine Restaurant
1060,1060,1060,The Irish Heather
1061,1061,1061,One Under
1062,1062,1062,Sushi Lovers
1063,1063,1063,Old Spaghetti Factory Restaurant
1064,1064,1064,Rice Burger
1065,1065,1065,Safeway Deli
1066,1066,1066,Miyako Sushi Express
1067,1067,1067,Fisherman s Terrace Seafood Restaurant
1068,1068,1068,Mirai Sushi Restaurant
1069,1069,1069,The Brasserie Bistro
1070,1070,1070,Love for Pho
1071,1071,1071,Bhaia Sweet Shop & Restaurant
1072,1072,1072,Domo Sushi
1073,1073,1073,Papa Joe's Pizza
1074,1074,1074,Goodbowl
1075,1075,1075,Papa's Gourmet Pizza Ltd
1076,1076,1076,Athen's Pizza & Italian Food
1077,1077,1077,Golden Lion Restaurant
1078,1078,1078,Chicago Subs
1079,1079,1079,New Peace Chinese Restaurant
1080,1080,1080,Pizza One
1081,1081,1081,Fong's Eatery
1082,1082,1082,Hometown Pizza
1083,1083,1083,Yoshoku-Ya
1084,1084,1084,Minoas Greek Taverna
1085,1085,1085,Talay thai restaurant
1086,1086,1086,54th Ave Cafe Restaurant
1087,1087,1087,Mr Sushi Lonsdale
1088,1088,1088,Wired Monk Walnut Grove
1089,1089,1089,Qoola - Pacific Centre
1090,1090,1090,Red Velvet Cafe
1091,1091,1091,Bowen Pizza Company
1092,1092,1092,Hee Rae Deung Korean Chinese Restaurant
1093,1093,1093,Cafe Phin and Pho
1094,1094,1094,The MESSAGE cafe-bar-sportif
1095,1095,1095,Japadog Street Stand - Burrard and Smithe
1096,1096,1096,Sidecar Kitchen & Bar
1097,1097,1097,Nickel's Lounge
1098,1098,1098,Angus Bakery & Café
1099,1099,1099,Sushi Oyama
1100,1100,1100,Gourmet Cup
1101,1101,1101,Sergio's Pizza
1102,1102,1102,Blue Water Cafe
1103,1103,1103,Brazil Station
1104,1104,1104,La Terrazza
1105,1105,1105,Harvest Deli
1106,1106,1106,Egg Bomb
1107,1107,1107,MR MIKES SteakhouseCasual
1108,1108,1108,Greek Village Restaurant
1109,1109,1109,Bonnie's Bread
1110,1110,1110,Village Sushi Bar
1111,1111,1111,Colony Northwoods No.3
1112,1112,1112,Kubyertos
1113,1113,1113,Cottage Bistro
1114,1114,1114,Richmond Japanese Sushi
1115,1115,1115,eight 1/2 restaurant lounge
1116,1116,1116,T&T Supermarket
1117,1117,1117,Cornerstone Cafe
1118,1118,1118,The Portside
1119,1119,1119,Browns Socialhouse
1120,1120,1120,Sango Sushi
1121,1121,1121,Hime Sushi
1122,1122,1122,Kent's Kitchen
1123,1123,1123,Gah Lok Dim Sum
1124,1124,1124,Fu Wei Mandarin Cuisine
1125,1125,1125,Viet House
1126,1126,1126,Freebird Table & Bar
1127,1127,1127,Chakra Indian Restaurant
1128,1128,1128,Newton Beef Noodle House
1129,1129,1129,Han's Grill
1130,1130,1130,Mariner Brewing Co.
1131,1131,1131,Rosemary Rocksalt
1132,1132,1132,Ugly Dumpling
1133,1133,1133,Express Pizza
1134,1134,1134,Bad Dog Bread
1135,1135,1135,Bella Pizza
1136,1136,1136,Pazzo Chow
1137,1137,1137,Two Guys Sushi
1138,1138,1138,Irori Sushi
1139,1139,1139,Landmark Hotpot House
1140,1140,1140,Zefferelli's
1141,1141,1141,DQ/Orange Julius
1142,1142,1142,Hoy's Won Ton House
1143,1143,1143,The Salmon House
1144,1144,1144,Haney Place Orange Julius
1145,1145,1145,Asian Jazz Restaurant
1146,1146,1146,Flourist
1147,1147,1147,Bubble Waffle Cafe
1148,1148,1148,Continental Seafood
1149,1149,1149,Mirchi Restaurant
1150,1150,1150,Charlie's Little Italian
1151,1151,1151,Adelitas
1152,1152,1152,Heritage Asian Eatery
1153,1153,1153,Sapphire Bistro Banquet
1154,1154,1154,Olympia Restaurant
1155,1155,1155,Romer's
1156,1156,1156,Fresh Street Market
1157,1157,1157,Wheat Chat
1158,1158,1158,Dinesty Richmond Aberdeen
1159,1159,1159,Mt Fuji Sushi Restaurant
1160,1160,1160,Daan Korean Cuisine
1161,1161,1161,Rainbow Butterfly Chinese Restaurant
1162,1162,1162,Sushi Bella
1163,1163,1163,The Cannery Cafe
1164,1164,1164,Polito’s Latin Cafe
1165,1165,1165,Chi Noodle Bar
1166,1166,1166,The Emerald
1167,1167,1167,Gain Wah Restaurant
1168,1168,1168,Baguette Time
1169,1169,1169,The Bench Bakehouse
1170,1170,1170,Peckinpah
1171,1171,1171,Pink Elephant Thai
1172,1172,1172,Be Fresh
1173,1173,1173,DoDo Sushi
1174,1174,1174,Original Joe's Restaurant & Bar
1175,1175,1175,Maria's Taverna
1176,1176,1176,Bambo Cafe
1177,1177,1177,Deacon's Corner Kitsilano Diner
1178,1178,1178,Splitz Grill
1179,1179,1179,Cultures
1180,1180,1180,Islands Cafe
1181,1181,1181,Le Crocodile
1182,1182,1182,0755 Restaurant & Lounge
1183,1183,1183,White Rock Indian Flavours
1184,1184,1184,Pepino's Spaghetti House
1185,1185,1185,Ricky's Restaurant
1186,1186,1186,Halu Sushi Restaurant
1187,1187,1187,Bao Chau
1188,1188,1188,Urban Masala Grill & Restaurant
1189,1189,1189,Argo Cafe
1190,1190,1190,Take Five Cafe
1191,1191,1191,St. James Well Pub
1192,1192,1192,Vancity Pizza
1193,1193,1193,The Landing Pub and Grill
1194,1194,1194,The Fat Cow and Oyster Bar
1195,1195,1195,D Roti Shak
1196,1196,1196,Stanley's Grill
1197,1197,1197,Curry Express
1198,1198,1198,JamJar Canteen
1199,1199,1199,The Shoestring Cafe
1200,1200,1200,Dinesty Chinese Restaurant
1201,1201,1201,Ukrainian Village
1202,1202,1202,Hakka Masti
1203,1203,1203,Origo Club
1204,1204,1204,Earl's Restaurants
1205,1205,1205,Chatime Broadway
1206,1206,1206,El Camino's
1207,1207,1207,Nando's Coquitlam
1208,1208,1208,Pocha Korea Bistro
1209,1209,1209,Sharky's Chophouse & Eatery
1210,1210,1210,Red Burrito
1211,1211,1211,Ichiro Japanese Restaurant
1212,1212,1212,Mon Paris Patisserie Inc
1213,1213,1213,Bentei Sushi
1214,1214,1214,Kalamaki Greek Grill Restaurant
1215,1215,1215,Sushi Yen
1216,1216,1216,Eastern Pearl Seafood Restaurant
1217,1217,1217,Bamboo Express
1218,1218,1218,Pho 777
1219,1219,1219,Seoul Truck Street Food
1220,1220,1220,Brazilian Roots Food Truck
1221,1221,1221,Knuckles Bar & Grill
1222,1222,1222,Chili Pepper House
1223,1223,1223,Bua Thai Cuisine
1224,1224,1224,Pappa Leo's Pizza
1225,1225,1225,Applause Japanese Restaurant
1226,1226,1226,Hi Five 24
1227,1227,1227,Leone Cafe
1228,1228,1228,Baru Latino Restaurante
1229,1229,1229,Wo Fung Noodle Express
1230,1230,1230,Doon Express
1231,1231,1231,Banzai Sushi House Ltd
1232,1232,1232,JJ's Trucketeria
1233,1233,1233,The Spot Cafe
1234,1234,1234,Old Xian's food
1235,1235,1235,Tian Shi Fu Restaurant
1236,1236,1236,What's Up Hot Dog
1237,1237,1237,The Baron's Manor Pub
1238,1238,1238,Gurkha Himalayan Kitchen
1239,1239,1239,Sea Harbour Seafood Restaurant
1240,1240,1240,Nuba
1241,1241,1241,Mean Poutine
1242,1242,1242,Beefy Beef Noodle
1243,1243,1243,Umami Sushi Langley
1244,1244,1244,SKK Canada
1245,1245,1245,Ay Chihuahua
1246,1246,1246,European Breads Bakery
1247,1247,1247,Obanhmi
1248,1248,1248,Village Sushi
1249,1249,1249,Thai Away Home
1250,1250,1250,Cattle Cafe
1251,1251,1251,Wongs Chinese Seafood Restaurant
1252,1252,1252,Coffee A Go Go
1253,1253,1253,The brighton
1254,1254,1254,The Chili House
1255,1255,1255,Austria Vancouver Club
1256,1256,1256,Kim Phung Restaurant
1257,1257,1257,Nam Nam Noodle
1258,1258,1258,Chengdu Spicy Restaurant
1259,1259,1259,Sango Restaurant
1260,1260,1260,Sushi Aji
1261,1261,1261,Sinfully The Best
1262,1262,1262,Vivacity Restaurant
1263,1263,1263,Port Kell's Cafeteria
1264,1264,1264,Flying Wedge
1265,1265,1265,Tokyo Joe's Sushi Factory
1266,1266,1266,Odo Sushi
1267,1267,1267,1931 Gallery Bistro
1268,1268,1268,Latino Deli
1269,1269,1269,Hon's Wun-Tun House
1270,1270,1270,Sushico Japanese Restaurant
1271,1271,1271,Jo Ju Tofu Hotpot
1272,1272,1272,Crossroads Cafe
1273,1273,1273,Fassil Ethiopian Restaurant
1274,1274,1274,Starbucks at Lonsdale Quay
1275,1275,1275,Stretch Roman Pizza Co
1276,1276,1276,Jambo Grill & Paan House
1277,1277,1277,Xian Cuisine
1278,1278,1278,Pho Edmonds
1279,1279,1279,The Bottleneck
1280,1280,1280,Mango Yummy
1281,1281,1281,Popular Fish House
1282,1282,1282,Rose Mary Rock Salt Bagels
1283,1283,1283,Xing Fu Tang (Burnaby South)
1284,1284,1284,Steveston Seafood House
1285,1285,1285,Sockeye City Grill Seafood Restaurant
1286,1286,1286,George's Famous Souvlaki
1287,1287,1287,Guu Garden
1288,1288,1288,Mother's Smoothies and Juice Bar
1289,1289,1289,New Cairo Cafe
1290,1290,1290,Sushi koo
1291,1291,1291,Presto Cucina
1292,1292,1292,The Poke Shop
1293,1293,1293,The Bakehouse in Dundarave
1294,1294,1294,Boca'O Spanish Tapas
1295,1295,1295,The Gull Bar & Kitchen
1296,1296,1296,Chopsticks on Pho
1297,1297,1297,Zapoteca Mexican Grill & Seafood
1298,1298,1298,Ask for Luigi
1299,1299,1299,The Diamond
1300,1300,1300,Galiano Cafe
1301,1301,1301,Michael's Artisan Bakery
1302,1302,1302,Elwoods on Broadway
1303,1303,1303,Rose House Vancouver
1304,1304,1304,Old Beijing Roast Duck
1305,1305,1305,Nirvana
1306,1306,1306,Safeway
1307,1307,1307,Volcano Sushi & Grill
1308,1308,1308,Hot Pot Legend
1309,1309,1309,Five Corners Vietnamese Restaurant
1310,1310,1310,Kim Express
1311,1311,1311,Sopra Sotto
1312,1312,1312,Tsim Chai Noodle Restaurant
1313,1313,1313,GoGo Chicken
1314,1314,1314,Trattoria Burnaby
1315,1315,1315,Hoang Yen
1316,1316,1316,Le Cassis
1317,1317,1317,Sekai Udon Bar
1318,1318,1318,Rocky Mountain Flatbread Kitsilano
1319,1319,1319,Sushi King House
1320,1320,1320,Savoy Pub
1321,1321,1321,Cafe Rosemary
1322,1322,1322,Mangia E Bevi
1323,1323,1323,Pho Golden Pair
1324,1324,1324,Cattle Café
1325,1325,1325,The Meat Up
1326,1326,1326,La Pavillion
1327,1327,1327,Shima-ya Takeout Sushi
1328,1328,1328,L'Opéra Pâtisserie
1329,1329,1329,Indian curry house
1330,1330,1330,Narita Sushi
1331,1331,1331,Sockeye Sushi
1332,1332,1332,Gang Nam Korean Bbq
1333,1333,1333,Mr. Sushi Lynn Valley
1334,1334,1334,Third Beach Concession
1335,1335,1335,Mega Ill Pizza
1336,1336,1336,Crescent Harbour House Restaurant
1337,1337,1337,Hamaei Sushi
1338,1338,1338,Sushi 7
1339,1339,1339,Flying Wedge @ Park & Tilford
1340,1340,1340,Samurai Japanese Restaurant
1341,1341,1341,The Pint Public House
1342,1342,1342,Aleph Middle Eastern Eatery
1343,1343,1343,Copper Alley Cafe
1344,1344,1344,The Cove Neighbourhood Pub
1345,1345,1345,Umi Sushi Express
1346,1346,1346,Sushi Mura
1347,1347,1347,Baiyulan Shanghai Cuisine
1348,1348,1348,Sen Pad Thai
1349,1349,1349,Noodle Paradise
1350,1350,1350,Seoul Grill House
1351,1351,1351,Lee Gar Nei
1352,1352,1352,Oliver's
1353,1353,1353,The Butler Did It Cafe
1354,1354,1354,Asaka Ramen & TMix Bubble Tea and Dessert Bar
1355,1355,1355,Take Five Cafe Metropolis
1356,1356,1356,Him & I Cafe
1357,1357,1357,abc Country Restaurant
1358,1358,1358,WildTale Yaletown
1359,1359,1359,Nat's New York Pizzaria
1360,1360,1360,Asia Restaurant
1361,1361,1361,Memphis Blues BBQ House
1362,1362,1362,Eatwell Noodle Soup
1363,1363,1363,Benkei Ramen
1364,1364,1364,Northern Chinese Countryside Restaurant
1365,1365,1365,Grind & Gallery Coffee Bar
1366,1366,1366,Savary Island Pie Company
1367,1367,1367,Satya Asha Veggie
1368,1368,1368,Sushi Town
1369,1369,1369,QQ Bubble Tea & Coffee
